"FIPS","State","County","Deaths","Years_of_Potential_Life_Lost_Rate","Average_Number_of_Mentally_Unhealthy_Days","Primary_Care_Physicians_Rate","Mental_Health_Provider_Rate","Dentist_Rate","Preventable_Hospitalization_Rate","Pct_with_Annual_Mammogram","Pct_Uninsured","Pct_Households_with_Broadband_Access","Num_Completed_High_School"
"36009","New York","Cattaraugus",1502,10681.179147,6.0438427421,43.17902,191.79894,45.78814,3645,44,6.5835505556,81.500219974,47213
"36011","New York","Cayuga",1163,7891.5452779,6.0540622322,28.99315,220.17856,42.6678,3508,51,6.0417474701,87.05240314,48891
"36013","New York","Chautauqua",2240,9667.0887184,5.7042081917,63.088,193.76897,54.75017,2395,46,5.7998070227,85.847543002,79651
"36015","New York","Chemung",1514,9852.2832397,5.5230051013,78.27082,344.29757,65.08977,4187,51,4.7872762158,86.920036659,53124
"36017","New York","Chenango",899,10172.151197,5.8152906215,30.08359,191.63763,32.28723,2756,43,4.773883392,87.712121212,29957
"36019","New York","Clinton",1172,7270.3238762,5.8697832252,80.40605,363.56654,64.75944,2808,54,5.1071729958,86.726169011,48421
"36021","New York","Columbia",931,7809.6266285,5.5619291603,40.46748,248.05689,35.89727,2082,46,5.5144088338,88.271131888,43365
"36023","New York","Cortland",713,8256.0620002,5.9090400798,36.70834,428.39657,34.68759,3511,53,4.6783122508,87.052429668,26559
"36025","New York","Delaware",795,8915.1616061,5.7846852836,38.30727,157.62216,20.11623,1847,47,5.7310469314,85.72861139,29984
"36027","New York","Dutchess",3736,6545.6152313,5.5380693276,71.01699,348.30893,71.58581,2613,44,4.6655930069,92.555389637,194063
"36029","New York","Erie",13942,8237.5087917,5.5601001888,73.21052,414.31194,82.60445,2660,43,4.3419743459,89.034305414,621519
"36031","New York","Essex",575,7205.7136132,5.5853913807,50.98208,203.9429,27.09293,2018,43,5.4380780596,89.432009477,26461
"36033","New York","Franklin",704,7951.2864488,6.0992262814,52.68038,352.673,56.06711,2991,49,6.0624670995,84.704169699,29237
"36035","New York","Fulton",1034,9921.8618329,5.4950954069,32.00542,264.19573,24.68245,3231,44,5.7634220014,86.570531251,33770
"36037","New York","Genesee",873,7591.1721338,5.6022872284,31.11334,201.63744,38.23759,3396,52,4.392442055,88.586539626,38657
"36039","New York","Greene",814,8286.1253305,5.6271702238,28.86657,104.11797,35.37172,2367,39,5.0324299282,84.566747306,32200
"36041","New York","Hamilton",NA,NA,5.84759185,39.07013,59.03188,NA,1600,45,8.588410104,87.920416864,3693
"36043","New York","Herkimer",984,7794.8227736,5.4159197185,26.6947,95.82409,40.11902,2649,52,4.7460213647,87.461653426,39354
"36045","New York","Jefferson",1397,7377.959493,5.1836944506,50.73305,248.28596,93.45234,2977,52,4.819264034,89.428491895,68151
"36047","New York","Kings",28929,6345.3862704,5.2118244708,63.19451,313.44376,64.96775,2975,35,6.4796020049,87.918929948,1556429
"36049","New York","Lewis",327,7010.5355467,5.3084183511,67.73793,214.70544,18.72729,3032,56,5.3624910863,84.641357912,16881
"36051","New York","Livingston",766,5954.4119221,5.4885098622,45.47079,156.97047,50.39339,2524,51,4.2552252312,87.669036952,38613
"36053","New York","Madison",916,6939.9617177,5.7524909895,73.90109,248.05368,35.76911,2134,50,4.0800975808,87.708797872,42983
"36055","New York","Monroe",9633,7509.6387556,5.4908368123,107.39446,383.17555,85.10242,2834,45,4.1595056844,89.313314755,482926
"36057","New York","Montgomery",883,9218.5921438,5.6436770388,52.46378,103.30579,60.45584,2689,44,4.9857585764,82.421753145,30300
"36059","New York","Nassau",13115,4799.8188766,4.6754344479,136.31393,386.11436,121.41132,2367,48,4.4013614552,93.686578553,895669
"36061","New York","New York",14445,4960.2431971,5.1267499673,136.85287,1111.89639,187.18603,1923,43,4.7343077007,91.133076082,1123964
"36063","New York","Niagara",3829,9535.2236515,5.6740357737,38.27019,177.12466,48.36874,2362,45,4.4472087379,88.601313762,140269
"36065","New York","Oneida",3735,8898.4210057,5.5293247591,70.35097,224.5611,54.62189,2558,53,4.526202523,87.808522589,141463
"36067","New York","Onondaga",6239,7762.1618317,5.8919128687,92.34293,353.72847,76.24149,2575,51,4.4200215028,89.533911563,297945
"36069","New York","Ontario",1371,6295.8627218,5.5679051435,82.66079,300.46047,60.33343,2457,52,4.2820362785,90.323798339,75178
"36071","New York","Orange",4536,6631.0613457,5.0872828827,66.74495,281.73853,66.51213,3277,45,5.4672643505,88.592319625,231932
"36073","New York","Orleans",652,7355.4793229,6.0346434988,7.46436,76.67928,22.89028,2123,43,5.6611204096,87.037265548,25283
"36075","New York","Oswego",1864,9165.3279168,5.8988554562,40.03851,185.33877,46.49708,3286,43,5.049004727,89.697021132,72287
"36077","New York","Otsego",844,8049.1397125,5.5237982793,137.63914,227.85484,44.528,2332,53,5.0336733683,85.633404105,36157
"36079","New York","Putnam",957,4623.5417127,4.9462984754,53.0959,479.29839,62.21633,2323,46,4.428498857,94.582643921,66358
"36081","New York","Queens",24940,5787.7122272,4.8130940322,58.94104,211.92649,74.45033,2608,38,8.7140873949,90.684713184,1404170
"36083","New York","Rensselaer",2212,7121.6650436,5.3960167793,48.05532,209.03299,41.28793,2247,47,4.3846959246,90.198239548,105173
"36085","New York","Richmond",5953,6375.6080083,5.1929654787,81.25732,266.15745,62.91575,2551,39,4.9715400231,89.50525443,305815
"36087","New York","Rockland",3053,5422.6001626,5.1233216471,84.8989,344.18307,94.09419,2714,47,5.219665049,87.754153596,182936
"36089","New York","St. Lawrence",1642,8243.2759042,5.5200785493,54.60384,247.80251,39.91349,2960,52,6.020780824,84.747915269,63437
"36091","New York","Saratoga",2678,5526.2496088,5.0207066895,69.51495,240.03921,68.25881,2389,52,3.7467747978,91.961736866,162446
"36093","New York","Schenectady",2227,8451.919603,5.3147098928,79.70194,284.54929,79.95353,2217,45,4.545418806,88.293830288,100968
"36095","New York","Schoharie",460,7415.0876014,5.8088976106,30.13763,159.44195,33.26348,2392,49,5.0287356322,86.035854972,19832
"36097","New York","Schuyler",315,7968.6394513,6.0611326635,61.96485,234.19204,28.32861,2648,50,5.5213358071,85.050641458,12020
"36099","New York","Seneca",512,7640.3585259,5.7159801902,26.71574,241.12028,30.41178,3228,47,6.0395837584,84.677242488,20228
"36101","New York","Steuben",1650,8363.0029182,5.6978831356,55.94526,249.56056,35.63753,2206,50,4.7107971801,86.005755987,60763
"36103","New York","Suffolk",17533,6452.6881782,5.1233730977,71.28144,331.41409,81.02447,2705,46,5.6724118059,92.665534473,968481
"36105","New York","Sullivan",1346,9701.3104606,5.514848955,32.579,221.47147,41.4271,3075,41,6.0547546188,87.598874731,48877
"36107","New York","Tioga",727,6675.6575119,5.5372428933,27.09462,180.23682,16.74621,3236,47,4.1706212544,89.670525378,31819
"36109","New York","Tompkins",880,5563.1840382,5.1897901813,79.87676,446.12681,60.1277,1601,48,4.6928534815,89.814879013,58979
"36111","New York","Ulster",2557,7045.1076739,5.7211885376,59.57879,421.7558,68.01266,2638,43,6.9821865938,91.166130908,123240
"36113","New York","Warren",1003,7391.2897469,5.1319635336,111.24996,475.68064,88.41598,2631,52,4.9378207859,89.258014047,45414
"36115","New York","Washington",1024,8493.2920187,5.4125199165,36.09161,183.18983,21.36717,2487,43,5.3798785966,86.187845304,40866
"36117","New York","Wayne",1420,8850.1273632,5.9065647786,23.09647,125.51057,49.38272,3658,43,5.4153281322,88.190047617,59484
"36119","New York","Westchester",8921,4880.7026119,4.498346701,131.57697,490.30245,110.45741,2261,49,5.3083346463,92.415787995,622982
"36121","New York","Wyoming",555,6544.6363948,5.7894048194,34.57558,263.07801,47.89996,3379,48,4.5877567903,84.590788907,25694
"36123","New York","Yates",330,6771.8373784,6.0835489534,48.75472,118.50278,44.98794,2066,55,9.6691687517,78.130841121,14100
"37001","North Carolina","Alamance",2843,9570.5766712,5.1132514682,38.53299,192.00179,56.13741,2740,45,12.580197056,88.18690551,103995
"37003","North Carolina","Alexander",754,10846.763323,5.2668186957,19.10272,90.47789,21.9106,2975,46,11.926506544,84.634760705,22590
"37005","North Carolina","Alleghany",227,8598.0525654,5.5497508392,99.55652,229.23647,8.94055,2237,44,17.302539237,81.045751634,7163
"37007","North Carolina","Anson",609,15560.325955,5.4290528787,45.33092,86.76988,22.52049,3011,44,12.467216785,84.387779649,12883
"37009","North Carolina","Ashe",577,9771.2456655,5.2628174529,48.66909,177.36393,40.57543,2232,42,13.603904444,80.181681807,18048
"37011","North Carolina","Avery",316,9110.6063518,5.226335778,22.3914,478.33267,45.52957,1707,36,15.698793073,82.604055496,11665
"37013","North Carolina","Beaufort",983,12292.83971,5.1335196043,51.72259,206.82988,38.39899,2983,54,12.207784229,84.578338481,28902
"37015","North Carolina","Bertie",442,14627.582675,5.3298081465,28.56327,70.9136,11.60093,3101,48,11.694702935,69.903189066,10876
"37017","North Carolina","Bladen",894,16587.919219,5.5114526149,23.70872,101.7501,44.14861,3752,47,13.971539457,83.420713365,18680
"37019","North Carolina","Brunswick",2772,10047.602349,4.9556526691,43.68478,125.65327,41.81258,2339,59,10.2509465,92.653175244,109509
"37021","North Carolina","Buncombe",4083,8557.0057768,4.813131958,140.6822,895.61111,78.21952,1874,47,13.109770556,87.727910238,186588
"37023","North Carolina","Burke",1908,11521.193535,5.4989310321,62.77751,330.54857,48.9298,1879,46,13.47497526,82.778133973,55000
"37025","North Carolina","Cabarrus",2846,7537.1455383,4.5024242116,79.12555,346.22692,51.73942,3900,46,8.7938851026,91.270374518,141062
"37027","North Carolina","Caldwell",1921,12862.81242,5.3522018717,49.71229,110.45747,33.54371,2681,47,13.088596295,85.158395898,48350
"37029","North Carolina","Camden",166,9189.3889958,4.8758644053,18.4587,53.87447,NA,3433,56,9.4065792303,92.223910841,6901
"37031","North Carolina","Carteret",1431,10599.324168,5.0970228215,61.27719,202.54256,83.59758,2568,52,12.258668047,92.018719149,48752
"37033","North Carolina","Caswell",507,10423.128188,5.055634251,22.01286,70.1539,22.1102,2139,48,12.478643296,79.578195229,13902
"37035","North Carolina","Catawba",3106,11083.710082,4.9570396067,63.68915,274.53005,61.78806,2376,48,11.952563122,87.481787089,98941
"37037","North Carolina","Chatham",985,7551.9065025,4.6824296086,93.72312,178.86896,50.08514,1648,48,11.45377427,86.677208322,52154
"37039","North Carolina","Cherokee",678,12641.295517,5.3066146459,41.14239,166.89476,40.66143,1814,40,13.45510805,82.211317283,20826
"37041","North Carolina","Chowan",309,10587.934218,5.31729152,72.87567,158.37593,35.86801,2200,48,11.456677266,83.302721656,9172
"37043","North Carolina","Clay",212,10395.654813,5.2113880929,44.21257,151.71949,68.88238,2272,44,13.265967094,79.071612775,7953
"37045","North Carolina","Cleveland",2303,12476.455436,5.2651831729,43.84261,163.74361,41.72047,3429,47,10.961241878,80.764683755,60499
"37047","North Carolina","Columbus",1426,16521.376216,5.7421578066,39.92654,167.59442,28.06455,4056,41,13.731302319,80.236126281,30905
"37049","North Carolina","Craven",1974,12560.091878,5.0542578143,74.49788,326.20054,61.46281,2499,61,10.97625947,83.559992284,63104
"37051","North Carolina","Cumberland",5833,12884.378328,5.178083706,70.63915,465.53612,111.67244,3102,38,10.615419395,89.691534367,194300
"37053","North Carolina","Currituck",481,6917.8533778,4.9287528476,26.97872,82.29671,16.12123,3386,45,9.8336500058,91.397755936,19991
"37055","North Carolina","Dare",580,8306.9062774,4.6391950382,58.16105,215.16662,65.86574,1460,44,11.023402998,92.877510162,27143
"37057","North Carolina","Davidson",3516,12216.701491,5.1346100536,28.12989,126.42731,22.01801,3185,46,12.310656824,87.133640822,105880
"37059","North Carolina","Davie",730,9312.3777364,4.9035827518,41.34794,103.14133,40.82558,2285,50,10.240700219,91.667160552,28209
"37061","North Carolina","Duplin",1068,11990.440269,5.266134138,22.6734,74.71729,28.57726,3162,46,15.66475041,78.861464968,27155
"37063","North Carolina","Durham",3633,7259.3175634,4.6344712143,119.58568,771.76068,75.44788,2295,52,10.587203944,92.823208329,207190
"37065","North Carolina","Edgecombe",1294,16248.145498,5.5067104778,39.28948,73.72215,28.98491,3131,49,11.100467993,77.571289612,28600
"37067","North Carolina","Forsyth",5938,9571.269441,4.9807551524,113.87129,389.90026,65.52625,2794,50,11.490865664,89.191809584,233716
"37069","North Carolina","Franklin",1185,9622.1075892,5.1425601644,12.55178,140.25792,10.73264,3149,44,12.739343467,87.650317032,44116
"37071","North Carolina","Gaston",4741,11888.859086,5.1127905007,52.41363,301.80154,55.0776,3752,46,11.213357761,87.178042411,141704
"37073","North Carolina","Gates",225,11365.864398,5.3645863218,NA,NA,9.63113,3109,47,9.1778924839,74.283005452,6769
"37075","North Carolina","Graham",176,11940.546655,5.5378281718,37.29952,99.3542,25.06266,1917,38,16.458262927,80.676328502,4898
"37077","North Carolina","Granville",1117,9719.9300348,5.2278382627,51.62456,395.54927,29.07775,2849,44,11.997114242,88.780663781,37935
"37079","North Carolina","Greene",395,9574.0307253,5.219913366,14.69364,63.32197,34.6346,2736,49,17.894579215,80.427463036,11331
"37081","North Carolina","Guilford",7788,9266.7333887,5.3674821198,80.75072,353.54068,60.97773,2468,48,10.096884123,89.312672898,324413
"37083","North Carolina","Halifax",1309,15814.706228,5.4270881951,47.64667,175.48311,31.34927,3306,51,12.244486089,70.225467463,27909
"37085","North Carolina","Harnett",2267,10063.549892,5.3754312945,27.21269,110.9721,51.14095,3982,40,11.851788392,83.496782417,79797
"37087","North Carolina","Haywood",1297,10919.559839,5.133644327,68.82643,406.54925,44.722,2375,44,12.156930225,82.918721052,43291
"37089","North Carolina","Henderson",1860,8874.5781303,5.0659525491,87.30709,275.09855,62.65558,1369,50,13.610216959,87.997540805,79816
"37091","North Carolina","Hertford",513,13850.63179,5.1778756073,61.09597,267.31095,43.11377,3037,49,11.856907155,79.517349021,12081
"37093","North Carolina","Hoke",930,12067.008587,5.3386386412,20.71017,203.87173,11.15511,3483,43,11.169322406,88.434685285,30574
"37095","North Carolina","Hyde",82,8577.9190885,5.2935092737,22.18279,21.7061,NA,2150,43,18.879371877,68.888888889,3190
"37097","North Carolina","Iredell",2870,8077.4468302,4.9461303016,67.71962,261.87973,57.1729,2971,52,9.8828417934,92.610230947,121789
"37099","North Carolina","Jackson",689,10730.462681,5.3085359661,71.41212,475.61359,44.23234,1923,40,15.694090848,76.486456728,25157
"37101","North Carolina","Johnston",3139,8163.1657272,4.9632170803,26.93109,113.6575,25.98199,3758,45,12.683202933,86.171363299,135548
"37103","North Carolina","Jones",239,12786.449306,5.4619350134,64.82982,42.54867,NA,3406,57,13.603957515,76.19412516,5962
"37105","North Carolina","Lee",1253,12121.693985,5.2467488841,51.45156,217.71873,53.4547,2916,46,13.770608915,76.033091366,37287
"37107","North Carolina","Lenoir",1425,14784.922929,5.4385434276,56.66654,176.70097,56.74226,3162,50,12.888093626,79.590056694,31465
"37109","North Carolina","Lincoln",1557,8826.2761746,5.1119925265,43.49281,86.75203,46.18938,2918,47,10.318338823,90.443092963,58651
"37111","North Carolina","McDowell",985,10421.91577,5.3173284186,33.54429,211.61428,44.68974,2171,46,13.577497803,82.960151803,28151
"37113","North Carolina","Macon",742,10667.061914,5.2443361035,55.90459,223.88837,60.42296,1984,44,16.231406197,80.784964069,25403
"37115","North Carolina","Madison",425,11508.655702,5.1480453767,55.80876,212.94912,22.9695,2192,37,10.772217699,81.724014764,14305
"37117","North Carolina","Martin",596,14542.764691,5.4295752408,41.3717,121.22908,23.24716,3918,52,12.643381879,81.454972759,13231
"37119","North Carolina","Mecklenburg",11779,6928.6760736,4.8969933249,92.75793,417.80492,71.94044,2343,47,11.315632743,93.139097332,696304
"37121","North Carolina","Mitchell",351,10459.259312,5.2122087347,46.78206,126.67511,66.25149,2222,41,11.35144798,80.471065356,10025
"37123","North Carolina","Montgomery",615,14448.352327,5.2484674717,27.13389,145.67759,27.03329,3624,48,16.192888154,78.669975186,15642
"37125","North Carolina","Moore",1626,9155.665447,4.8386606229,110.93487,273.15759,58.75051,2479,53,10.19142391,89.573503994,68631
"37127","North Carolina","Nash",1962,11978.98828,4.8815328153,50.43288,155.35831,61.59371,3837,50,14.010298329,82.535477271,57507
"37129","North Carolina","New Hanover",3275,8454.0152961,5.2947873968,92.1325,592.41706,83.00663,2095,56,10.893820003,91.873095257,150757
"37131","North Carolina","Northampton",457,14714.148572,5.245637274,11.6761,95.72241,17.87949,3060,52,10.152151102,69.790706858,11000
"37133","North Carolina","Onslow",2779,10504.842311,5.323969533,31.04385,288.75494,105.16262,2421,41,9.4608608657,92.165866843,105408
"37135","North Carolina","Orange",1249,5802.0210001,4.6963992421,182.0209,829.87001,233.25824,1330,52,8.1242133922,93.56667139,86966
"37137","North Carolina","Pamlico",302,13807.723587,5.0264118486,32.40441,120.74378,32.30757,2439,61,12.475958456,85.290742158,8841
"37139","North Carolina","Pasquotank",776,11395.204483,5.0788685982,56.34355,263.0055,46.41165,3044,51,9.8906431992,89.905157854,25198
"37141","North Carolina","Pender",1111,9267.4772165,5.0854484177,33.43151,163.45354,36.50912,2008,50,11.672752168,88.02583637,40404
"37143","North Carolina","Perquimans",293,13273.443934,5.2616904026,15.23229,67.27966,7.57002,2304,54,11.45689012,84.121863799,8466
"37145","North Carolina","Person",819,10159.373872,5.3044686054,35.78092,108.21149,43.16255,2715,49,10.917201185,87.520819197,24944
"37147","North Carolina","Pitt",2740,10748.322995,4.8780648366,113.84163,486.5263,111.7885,3418,52,10.460886456,87.055201351,96763
"37149","North Carolina","Polk",365,10656.535167,5.0653901047,76.31258,224.32702,35.02452,1736,47,12.346322927,82.85779764,14301
"37151","North Carolina","Randolph",2946,12479.039103,5.1854669308,42.70796,125.45945,38.34487,3273,43,13.413899843,86.036510444,84645
"37153","North Carolina","Richmond",1206,17666.001239,5.5499689837,21.06544,264.62527,28.0518,3759,51,12.467994096,84.551977703,24469
"37155","North Carolina","Robeson",3328,18937.527286,5.6807079612,50.71866,287.99046,31.71528,5148,43,15.197264661,73.617349803,59354
"37157","North Carolina","Rockingham",2253,13516.305317,5.4477531103,30.67955,155.64539,38.06127,2944,42,12.506643542,81.990363422,55897
"37159","North Carolina","Rowan",3126,12311.857797,5.1291574916,34.42457,260.44929,48.78212,2875,42,11.447315233,88.720958416,90194
"37161","North Carolina","Rutherford",1665,13777.651332,5.587727635,44.90137,195.39896,26.16874,2434,42,12.276668683,82.616871639,40757
"37163","North Carolina","Sampson",1255,12311.650074,5.0463862008,42.38006,63.75732,33.8295,3092,46,16.631002311,82.894798555,33470
"37165","North Carolina","Scotland",886,16834.590939,5.5959582881,58.4334,221.08448,32.19952,4633,55,11.078355977,84.534583064,19211
"37167","North Carolina","Stanly",1255,10232.764578,5.1860467015,37.83997,220.70351,37.41057,4136,50,12.566150675,87.268783762,38903
"37169","North Carolina","Stokes",984,12066.980046,5.4353713667,26.93421,74.67276,15.4953,3629,44,10.413056037,84.861154124,29879
"37171","North Carolina","Surry",1523,10741.719631,5.5050723116,56.21767,149.72993,40.61454,3136,42,13.372249181,83.354900225,41910
"37173","North Carolina","Swain",473,19176.993616,5.9076732878,63.66723,416.78643,85.9168,2627,32,19.41841368,75.792359089,8488
"37175","North Carolina","Transylvania",539,7664.9214692,4.9324396518,66.33499,333.84005,47.96882,1688,49,13.613323678,86.175462646,23958
"37177","North Carolina","Tyrrell",71,9472.8436931,5.262592542,NA,28.89338,0,2930,38,15.693581781,74.474053296,2067
