"area_data_type","GEOID","county","state","total_area","mobilebb_3g_area_st_pct","mobilebb_3g_area_iv_pct","mobilebb_4g_area_st_pct","mobilebb_4g_area_iv_pct","mobilebb_5g_spd1_area_st_pct","mobilebb_5g_spd1_area_iv_pct","mobilebb_5g_spd2_area_st_pct","mobilebb_5g_spd2_area_iv_pct","year"
"Rural","27107","Norman","MN",2153.1016325,0,0,0.999510787,0.741451005,0.704857884,0.127048579,0.359375764,0.113252776,"_2023"
"Rural","27109","Olmsted","MN",1507.6240725,0,0,0.997554671,0.882694054,0.880667924,0.535527143,0.694683155,0.42709425,"_2023"
"Rural","27111","Otter Tail","MN",5490.0352325,0,0,0.998637785,0.805107346,0.610924579,0.108996374,0.322403638,0.049807179,"_2023"
"Rural","27113","Pennington","MN",1486.7682375,0,0,0.978391782,0.445270988,0.405951116,0.074388948,0.183209352,0.054976975,"_2023"
"Rural","27115","Pine","MN",3510.52156,0,0,0.859727556,0.483107297,0.551368219,0.199231877,0.446681469,0.17399784,"_2023"
"Rural","27117","Pipestone","MN",1202.3704875,0,0,0.999474376,0.925536575,0.778274201,0.279194043,0.522645642,0.235830048,"_2023"
"Rural","27119","Polk","MN",4851.0882875,0,0,0.996786451,0.66789708,0.781956357,0.254022365,0.486114428,0.170904353,"_2023"
"Rural","27121","Pope","MN",1784.6485475,0,0,0.998170336,0.788054064,0.42707903,0.051466682,0.249660627,0.022251077,"_2023"
"Rural","27123","Ramsey","MN",6.6359475,0,0,1,1,1,1,1,1,"_2023"
"Rural","27125","Red Lake","MN",1051.850345,0,0,0.995994392,0.74494292,0.799819748,0.227318246,0.634187863,0.201381935,"_2023"
"Rural","27127","Redwood","MN",2238.315625,0,0,0.996847059,0.909929412,0.902117647,0.376188235,0.590211765,0.321976471,"_2023"
"Rural","27129","Renville","MN",2497.3282425,0,0,0.99801763,0.926821038,0.951621747,0.397612721,0.639377452,0.326584841,"_2023"
"Rural","27131","Rice","MN",1252.2980925,0,0,0.999915889,0.936664143,0.93952393,0.545882749,0.747581798,0.406426108,"_2023"
"Rural","27133","Rock","MN",1247.347465,0,0,1,0.96520858,0.875527782,0.335922986,0.657405844,0.251731126,"_2023"
"Rural","27135","Roseau","MN",4029.60012,0,0,0.931409452,0.503554998,0.527080719,0.14018716,0.435461104,0.131430364,"_2023"
"Rural","27137","St. Louis","MN",16266.076645,0,0,0.852511883,0.468755261,0.555644775,0.192681284,0.413233523,0.167892712,"_2023"
"Rural","27139","Scott","MN",768.6112525,0,0,0.998766616,0.955050021,0.979032479,0.562559956,0.916678087,0.418117034,"_2023"
"Rural","27141","Sherburne","MN",1041.4224275,0,0,1,0.866997067,0.989076565,0.593506625,0.892485081,0.458683119,"_2023"
"Rural","27143","Sibley","MN",1517.1039975,0,0,0.997222801,0.933277789,0.959175172,0.493994307,0.789210581,0.363188225,"_2023"
"Rural","27145","Stearns","MN",3340.1989075,0,0,0.99993693,0.913373908,0.991296396,0.477499921,0.928006055,0.335372584,"_2023"
"Rural","27147","Steele","MN",1064.490245,0,0,1,0.98228775,0.963585989,0.583415793,0.679794182,0.457451019,"_2023"
"Rural","27149","Stevens","MN",1437.15663,0,0,0.999706831,0.800351803,0.50161243,0.090735855,0.320067429,0.040090882,"_2023"
"Rural","27151","Swift","MN",1895.0370075,0,0,0.999888833,0.813239953,0.521872047,0.075204269,0.2653549,0.048857762,"_2023"
"Rural","27153","Todd","MN",2425.2808125,0,0,0.993659066,0.732985885,0.541368078,0.101889251,0.325559175,0.057589577,"_2023"
"Rural","27155","Traverse","MN",1471.3896925,0,0,0.999642065,0.653303744,0.489440905,0.029780228,0.240174672,0.012384566,"_2023"
"Rural","27157","Wabasha","MN",1373.6411325,0,0,0.96027912,0.745188252,0.595046392,0.147534698,0.385936661,0.082585691,"_2023"
"Rural","27159","Wadena","MN",1330.349475,0,0,0.972209026,0.527553444,0.36381631,0.052731591,0.172684086,0.024703088,"_2023"
"Rural","27161","Waseca","MN",1089.4540475,0,0,1,0.958232621,0.978246157,0.529246834,0.539688678,0.389635502,"_2023"
"Rural","27163","Washington","MN",758.604665,0,0,0.999583449,0.897250764,0.980144404,0.792141072,0.931685643,0.696889753,"_2023"
"Rural","27165","Watonwan","MN",1123.897775,0,0,1,0.933364574,0.918744142,0.28678538,0.665323336,0.265885661,"_2023"
"Rural","27167","Wilkin","MN",1864.38525,0,0,1,0.703728814,0.452542373,0.053333333,0.185423729,0.028757062,"_2023"
"Rural","27169","Winona","MN",1580.198165,0,0,0.92647647,0.644180776,0.504532729,0.111251833,0.287561658,0.06392481,"_2023"
"Rural","27171","Wright","MN",1656.66956,0,0,1,0.988301119,0.984104781,0.505658698,0.921859105,0.362538149,"_2023"
"Rural","27173","Yellow Medicine","MN",1942.541965,0,0,0.999566208,0.817427611,0.8424249,0.276325778,0.582312114,0.250352456,"_2023"
"Rural","28001","Adams","MS",1145.806935,0,0,0.852270638,0.40099283,0.444199301,0.088159588,0.233223019,0.050652694,"_2023"
"Rural","28003","Alcorn","MS",1003.9240575,0,0,0.996117931,0.697723219,0.830762774,0.380128003,0.452523345,0.174483265,"_2023"
"Rural","28005","Amite","MS",1790.020505,0,0,0.856596446,0.492232553,0.330293045,0.050076498,0.143697776,0.017770978,"_2023"
"Rural","28007","Attala","MS",1838.052125,0,0,0.967621777,0.567621777,0.621948424,0.147965616,0.388939828,0.112206304,"_2023"
"Rural","28009","Benton","MS",1045.951725,0,0,0.973716012,0.519133938,0.498388721,0.091339376,0.253776435,0.036455186,"_2023"
"Rural","28011","Bolivar","MS",2235.4716475,0,0,0.952033172,0.864439523,0.666116949,0.190595109,0.447156387,0.137916411,"_2023"
"Rural","28013","Calhoun","MS",1491.8241975,0,0,0.910470945,0.553837464,0.390877639,0.076890489,0.187954529,0.031137471,"_2023"
"Rural","28015","Carroll","MS",1592.3114025,0,0,0.940001323,0.516901502,0.594760865,0.125157108,0.335780909,0.074022624,"_2023"
"Rural","28017","Chickasaw","MS",1287.2684825,0,0,0.975124785,0.695687751,0.581458146,0.124048769,0.331478602,0.057360281,"_2023"
"Rural","28019","Choctaw","MS",1062.2782625,0,0,0.977392167,0.585919683,0.532077343,0.091125434,0.260089241,0.034308379,"_2023"
"Rural","28021","Claiborne","MS",1230.5995975,0,0,0.838055294,0.435846957,0.405803304,0.095437816,0.265171617,0.071984935,"_2023"
"Rural","28023","Clarke","MS",1754.83945,0,0,0.828751501,0.457082833,0.520348139,0.1530012,0.352941176,0.119567827,"_2023"
"Rural","28025","Clay","MS",1044.687735,0,0,0.963702359,0.603448276,0.536600121,0.180479935,0.282617463,0.070377092,"_2023"
"Rural","28027","Coahoma","MS",1440.9486,0,0,0.97880117,0.861549708,0.700950292,0.142616959,0.38252924,0.080555556,"_2023"
"Rural","28029","Copiah","MS",1913.5755275,0,0,0.955633842,0.619089558,0.575824297,0.225628888,0.390928607,0.164529091,"_2023"
"Rural","28031","Covington","MS",1035.418475,0,0,0.981790437,0.740183113,0.656561546,0.118209563,0.360834181,0.048931841,"_2023"
"Rural","28033","DeSoto","MS",1000.1320875,0,0,0.996419168,0.774407583,0.959557662,0.691521854,0.82759347,0.551658768,"_2023"
"Rural","28035","Forrest","MS",1084.292755,0,0,0.983971245,0.777734603,0.900621721,0.633670099,0.529726054,0.280746066,"_2023"
"Rural","28037","Franklin","MS",1387.650355,0,0,0.939805678,0.51563686,0.546151511,0.104903598,0.312964931,0.047290117,"_2023"
"Rural","28039","George","MS",1217.433035,0,0,0.989444541,0.742429486,0.685585741,0.402491781,0.319691988,0.09759474,"_2023"
"Rural","28041","Greene","MS",1811.719,0,0,0.983488372,0.69372093,0.588488372,0.247674419,0.156395349,0.038488372,"_2023"
"Rural","28043","Grenada","MS",1114.207185,0,0,0.979391189,0.728965778,0.644167139,0.10493477,0.376536207,0.03875969,"_2023"
"Rural","28045","Hancock","MS",1306.333665,0,0,0.990485406,0.840106434,0.92743106,0.651104661,0.628447025,0.260764393,"_2023"
"Rural","28047","Harrison","MS",2144.2537025,0,0,0.998673675,0.94046274,0.861521835,0.65196247,0.667583632,0.467308543,"_2023"
"Rural","28049","Hinds","MS",1885.45175,0,0,0.962513966,0.790223464,0.913575419,0.695195531,0.781173184,0.58424581,"_2023"
"Rural","28051","Holmes","MS",1910.8368825,0,0,0.944600628,0.643735185,0.60928284,0.191334546,0.403285376,0.145361336,"_2023"
"Rural","28053","Humphreys","MS",1071.3368575,0,0,0.999803363,0.933733163,0.65962049,0.088781831,0.310195654,0.043948481,"_2023"
"Rural","28055","Issaquena","MS",1086.9260675,0,0,0.950092063,0.658397132,0.420971024,0.065994767,0.235875569,0.052815195,"_2023"
"Rural","28057","Itawamba","MS",1393.6543075,0,0,0.959715819,0.652558386,0.747713703,0.288867055,0.503514474,0.209356814,"_2023"
"Rural","28059","Jackson","MS",2437.81538,0,0,0.985395783,0.862469755,0.857803318,0.591643623,0.605297269,0.431818182,"_2023"
"Rural","28061","Jasper","MS",1703.5425225,0,0,0.948185247,0.685958078,0.443887961,0.120200334,0.300933655,0.09441662,"_2023"
"Rural","28063","Jefferson","MS",1290.323125,0,0,0.88555102,0.456326531,0.46244898,0.076326531,0.242040816,0.035673469,"_2023"
"Rural","28065","Jefferson Davis","MS",1016.037295,0,0,0.981235745,0.651254406,0.59776073,0.147625959,0.356624508,0.09796807,"_2023"
"Rural","28067","Jones","MS",1703.9638525,0,0,0.98133152,0.811769797,0.624281387,0.134511961,0.317055078,0.041664091,"_2023"
"Rural","28069","Kemper","MS",1949.8099075,0,0,0.950569931,0.55842472,0.626654422,0.158122198,0.415536708,0.107341581,"_2023"
"Rural","28071","Lafayette","MS",1663.83217,0,0,0.971638389,0.710749557,0.823626234,0.511078754,0.396302861,0.117498101,"_2023"
"Rural","28073","Lamar","MS",1173.193385,0,0,0.999820435,0.931316215,0.667265218,0.395133776,0.406625965,0.18378524,"_2023"
"Rural","28075","Lauderdale","MS",1738.9342425,0,0,0.981706948,0.751468896,0.762129747,0.249318554,0.5141438,0.172087952,"_2023"
"Rural","28077","Lawrence","MS",1078.18347,0,0,0.98671356,0.646737007,0.576494725,0.137358343,0.382962095,0.104239937,"_2023"
"Rural","28079","Leake","MS",1469.9150375,0,0,0.996202078,0.733715514,0.758509495,0.250519527,0.501469008,0.172196345,"_2023"
"Rural","28081","Lee","MS",1052.1663425,0,0,0.99959956,0.876864551,0.854339774,0.182400641,0.491640805,0.081289418,"_2023"
"Rural","28083","Leflore","MS",1489.2962175,0,0,0.998373294,0.903104887,0.617370394,0.130914492,0.37088903,0.074050499,"_2023"
"Rural","28085","Lincoln","MS",1424.0954,0,0,0.998816568,0.79260355,0.556065089,0.124704142,0.282470414,0.043639053,"_2023"
"Rural","28087","Lowndes","MS",1270.73128,0,0,0.963610743,0.741462202,0.915036472,0.476956233,0.528017241,0.109748011,"_2023"
"Rural","28089","Madison","MS",1686.2679925,0,0,0.983134487,0.714598039,0.809419701,0.551127491,0.672059467,0.447748142,"_2023"
"Rural","28091","Marion","MS",1344.674695,0,0,0.990678364,0.702177659,0.463261789,0.087184709,0.263512455,0.054598151,"_2023"
"Rural","28093","Marshall","MS",1795.919125,0,0,0.97483871,0.531143695,0.683108504,0.201642229,0.423577713,0.124105572,"_2023"
"Rural","28095","Monroe","MS",1968.3484275,0,0,0.925028094,0.603574678,0.664098036,0.16835233,0.386578905,0.073366511,"_2023"
"Rural","28097","Montgomery","MS",1028.1505325,0,0,0.847351706,0.439401701,0.538879213,0.202848069,0.390533757,0.150599324,"_2023"
"Rural","28099","Neshoba","MS",1425.6753875,0,0,0.998522349,0.724122645,0.71171038,0.267159217,0.414998153,0.136387144,"_2023"
"Rural","28101","Newton","MS",1460.4351125,0,0,0.936098089,0.555860079,0.580526506,0.166534439,0.377713668,0.120879913,"_2023"
"Rural","28103","Noxubee","MS",1785.2805425,0,0,0.894802053,0.515782642,0.401970618,0.059413535,0.192754735,0.022302201,"_2023"
"Rural","28105","Oktibbeha","MS",1126.1097575,0,0,0.994107193,0.747451127,0.733701244,0.188569825,0.447292115,0.100271256,"_2023"
"Rural","28107","Panola","MS",1765.4780325,0,0,0.985979357,0.732891832,0.852037468,0.416562258,0.472346519,0.091999284,"_2023"
"Rural","28109","Pearl River","MS",1993.8388925,0,0,0.997305721,0.79127265,0.751228274,0.14316657,0.494954831,0.066987163,"_2023"
"Rural","28111","Perry","MS",1630.5471,0,0,0.872093023,0.577260982,0.61375969,0.297222222,0.199095607,0.049483204,"_2023"
"Rural","28113","Pike","MS",978.8549225,0,0,0.999892392,0.909394168,0.710750027,0.191757237,0.360809211,0.043150759,"_2023"
"Rural","28115","Pontotoc","MS",1279.4738775,0,0,0.996871656,0.797233885,0.811970034,0.179632831,0.503992755,0.071787273,"_2023"
"Rural","28117","Prentiss","MS",1062.804925,0,0,0.996729435,0.716352825,0.787908821,0.275123885,0.379781962,0.068285431,"_2023"
"Rural","28119","Quitman","MS",1020.671925,0,0,0.999277606,0.860681115,0.884726522,0.483075335,0.363570691,0.135810114,"_2023"
"Rural","28121","Rankin","MS",1795.28713,0,0,0.999765313,0.846104201,0.986740202,0.829734804,0.927481812,0.757099272,"_2023"
"Rural","28123","Scott","MS",1529.5332325,0,0,0.964878452,0.634116108,0.632256732,0.166792921,0.420907651,0.123614076,"_2023"
"Rural","28125","Sharkey","MS",1075.5501575,0,0,0.926745666,0.728919792,0.366075801,0.069043189,0.257075703,0.06336304,"_2023"
"Rural","28127","Simpson","MS",1467.8083875,0,0,0.991101543,0.741298888,0.7401507,0.236096161,0.502547542,0.167491927,"_2023"
"Rural","28129","Smith","MS",1593.7860575,0,0,0.947723217,0.579538695,0.693741326,0.151014474,0.432820038,0.098341154,"_2023"
"Rural","28131","Stone","MS",1119.89514,0,0,0.943472536,0.597253574,0.576749436,0.250564334,0.186982694,0.055775019,"_2023"
"Rural","28133","Sunflower","MS",1747.1501775,0,0,0.999095677,0.94242479,0.77705432,0.171519865,0.439440526,0.128052089,"_2023"
"Rural","28135","Tallahatchie","MS",1637.8150425,0,0,0.983407293,0.739404463,0.677985723,0.126181748,0.344845328,0.051385941,"_2023"
"Rural","28137","Tate","MS",1030.8891775,0,0,0.998160826,0.626238888,0.91110657,0.267191172,0.603249208,0.16685399,"_2023"
"Rural","28139","Tippah","MS",1182.041315,0,0,0.988593834,0.732667974,0.803867403,0.310639815,0.382017466,0.079754055,"_2023"
"Rural","28141","Tishomingo","MS",1152.75888,0,0,0.981633772,0.592653509,0.704312865,0.239491959,0.473044591,0.166392544,"_2023"
"Rural","28143","Tunica","MS",1198.5785175,0,0,0.956059408,0.69065823,0.759908604,0.234994288,0.52377186,0.136215836,"_2023"
"Rural","28145","Union","MS",1046.794385,0,0,0.997886899,0.782853693,0.821191387,0.236969209,0.437713826,0.072046689,"_2023"
"Rural","28147","Walthall","MS",998.762765,0,0,0.998418055,0.780109682,0.724108838,0.129719468,0.429128876,0.055262603,"_2023"
"Rural","28149","Warren","MS",1464.12175,0,0,0.880143885,0.60618705,0.507553957,0.160359712,0.339784173,0.10352518,"_2023"
"Rural","28151","Washington","MS",1840.158775,0,0,0.981282198,0.885231826,0.72850601,0.165540927,0.441785919,0.113165426,"_2023"
"Rural","28153","Wayne","MS",2053.6677525,0,0,0.831409961,0.456583064,0.386161974,0.06226599,0.190131815,0.028517208,"_2023"
"Rural","28155","Webster","MS",1072.495515,0,0,0.818699666,0.481241406,0.401394618,0.094382243,0.245433117,0.057847181,"_2023"
"Rural","28157","Wilkinson","MS",1673.10143,0,0,0.897255099,0.426529841,0.267250063,0.047091413,0.155691262,0.032611433,"_2023"
"Rural","28159","Winston","MS",1545.9651025,0,0,0.962935205,0.69101315,0.450160114,0.078694556,0.230701097,0.046467262,"_2023"
"Rural","28161","Yalobusha","MS",1251.2447675,0,0,0.929286977,0.611499284,0.534977692,0.118191767,0.279148076,0.034009597,"_2023"
"Rural","28163","Yazoo","MS",2296.2485,0,0,0.945504587,0.681697248,0.48733945,0.116605505,0.288256881,0.050917431,"_2023"
"Rural","29001","Adair","MO",1461.59377,0,0,0.87258576,0.484145287,0.688382819,0.411862208,0.208633612,0.072211012,"_2023"
"Rural","29003","Andrew","MO",1098.0913125,0,0,0.997601918,0.836930456,0.793860911,0.335347722,0.495251799,0.250935252,"_2023"
"Rural","29005","Atchison","MO",1399.868925,0,0,0.998043642,0.947554552,0.419789315,0.091196388,0.273664409,0.05116629,"_2023"
"Rural","29007","Audrain","MO",1790.5471675,0,0,0.99688217,0.812283075,0.940761221,0.71292429,0.524972057,0.202364845,"_2023"
"Rural","29009","Barry","MO",1941.3833075,0,0,0.980250665,0.751342846,0.656556888,0.338071727,0.410829581,0.147685964,"_2023"
"Rural","29011","Barton","MO",1477.814975,0,0,0.997861725,0.913471133,0.746186743,0.252957947,0.470848182,0.171133286,"_2023"
"Rural","29013","Bates","MO",2128.2431625,0,0,0.976985895,0.578173719,0.536698837,0.183518931,0.390744865,0.162039099,"_2023"
"Rural","29015","Benton","MO",1900.3036325,0,0,0.910592539,0.580566487,0.610165734,0.29848678,0.39981154,0.144836761,"_2023"
"Rural","29017","Bollinger","MO",1610.533925,0,0,0.986657946,0.737867888,0.820078483,0.358665795,0.49941138,0.252190974,"_2023"
"Rural","29019","Boone","MO",1604.1086425,0,0,0.977542846,0.725392344,0.87832425,0.557882986,0.639043929,0.417295949,"_2023"
"Rural","29021","Buchanan","MO",949.7831525,0,0,0.997781967,0.876011977,0.910058778,0.5170234,0.690140845,0.386603083,"_2023"
"Rural","29023","Butler","MO",1752.100805,0,0,0.986774077,0.788986413,0.81429602,0.330467717,0.393831911,0.215281953,"_2023"
"Rural","29025","Caldwell","MO",1096.1953275,0,0,0.999327376,0.861151148,0.848659556,0.420294033,0.630825406,0.346977996,"_2023"
"Rural","29027","Callaway","MO",2150.88965,0,0,0.960088149,0.685602351,0.834818805,0.475269344,0.482321254,0.280656219,"_2023"
"Rural","29029","Camden","MO",1692.271945,0,0,0.884227561,0.491659405,0.48101581,0.188908253,0.312149882,0.113842898,"_2023"
"Rural","29031","Cape Girardeau","MO",1446.84722,0,0,0.995559115,0.820034945,0.888759464,0.597699476,0.698092603,0.512012231,"_2023"
"Rural","29033","Carroll","MO",1792.8644825,0,0,0.988954821,0.733623171,0.728981846,0.326890312,0.528053581,0.274249457,"_2023"
"Rural","29035","Carter","MO",1299.9083825,0,0,0.917429706,0.57815412,0.550522648,0.179077871,0.408394782,0.141155498,"_2023"
"Rural","29037","Cass","MO",1654.352245,0,0,1,0.92149497,0.867821215,0.483636827,0.707627658,0.401438941,"_2023"
"Rural","29039","Cedar","MO",1243.976825,0,0,0.975783235,0.639034716,0.220067739,0.021507197,0.086452159,0.010922947,"_2023"
"Rural","29041","Chariton","MO",1973.93105,0,0,0.99941302,0.870597652,0.806296692,0.498559232,0.301600854,0.074172892,"_2023"
"Rural","29043","Christian","MO",1341.4093875,0,0,0.917628583,0.680094229,0.616568512,0.420023557,0.451982725,0.300039262,"_2023"
"Rural","29045","Clark","MO",1350.6786475,0,0,0.93371286,0.520782968,0.715121266,0.464789831,0.368478515,0.103485924,"_2023"
"Rural","29047","Clay","MO",750.178065,0,0,0.99971918,0.937798371,0.953103061,0.658242067,0.823504634,0.532996349,"_2023"
"Rural","29049","Clinton","MO",1068.49288,0,0,0.999704259,0.903884069,0.961455047,0.60705836,0.664432177,0.423107256,"_2023"
"Rural","29051","Cole","MO",932.192625,0,0,0.992542373,0.831186441,0.945988701,0.655706215,0.691977401,0.453559322,"_2023"
"Rural","29053","Cooper","MO",1439.895275,0,0,0.974030724,0.668324799,0.799195318,0.372494514,0.356839795,0.163935625,"_2023"
"Rural","29055","Crawford","MO",1909.5728925,0,0,0.873296928,0.460477688,0.422968724,0.104308015,0.297810138,0.069612224,"_2023"
"Rural","29057","Dade","MO",1259.7767,0,0,0.992892977,0.787374582,0.461705686,0.094481605,0.212207358,0.055769231,"_2023"
"Rural","29059","Dallas","MO",1365.319865,0,0,0.930566271,0.588875174,0.363061256,0.117420151,0.257599136,0.094892763,"_2023"
"Rural","29061","Daviess","MO",1458.64446,0,0,0.996750433,0.805603697,0.802498556,0.314196996,0.537550549,0.258809936,"_2023"
"Rural","29063","DeKalb","MO",1081.6594425,0,0,0.996007401,0.780114909,0.874281819,0.377933587,0.568020255,0.298763268,"_2023"
"Rural","29065","Dent","MO",1919.6848125,0,0,0.836927298,0.411248285,0.294485597,0.084663923,0.187489712,0.043237311,"_2023"
"Rural","29067","Douglas","MO",2043.87183,0,0,0.862760256,0.393887858,0.446918161,0.220470006,0.114357864,0.032776747,"_2023"
"Rural","29069","Dunklin","MO",1385.6490375,0,0,0.999695933,0.792322311,0.928240213,0.32390726,0.55986317,0.256480426,"_2023"
"Rural","29071","Franklin","MO",2332.5882125,0,0,0.965861368,0.671167306,0.757507338,0.314156695,0.504944683,0.220681869,"_2023"
"Rural","29073","Gasconade","MO",1356.893265,0,0,0.960953268,0.651529266,0.615277131,0.240102469,0.434326968,0.17567148,"_2023"
"Rural","29075","Gentry","MO",1259.6713675,0,0,0.975081529,0.782088803,0.519943139,0.073668367,0.256041475,0.029099423,"_2023"
"Rural","29077","Greene","MO",1380.69841,0,0,0.999542264,0.938587122,0.903494049,0.569804699,0.681263351,0.396551724,"_2023"
"Rural","29079","Grundy","MO",1117.6831575,0,0,0.981811328,0.660446706,0.492413533,0.091320328,0.340778437,0.069550466,"_2023"
"Rural","29081","Harrison","MO",1871.2318625,0,0,0.952434562,0.613734872,0.527891922,0.136054039,0.365437658,0.108246552,"_2023"
"Rural","29083","Henry","MO",1826.7815475,0,0,0.998327856,0.750735167,0.787003402,0.390532203,0.560744969,0.300755348,"_2023"
"Rural","29085","Hickory","MO",1036.1558025,0,0,0.94459693,0.569279252,0.49049507,0.140693301,0.321439463,0.094134391,"_2023"
"Rural","29087","Holt","MO",1194.259885,0,0,0.995854648,0.923090492,0.753660258,0.292115011,0.563679661,0.217763274,"_2023"
"Rural","29089","Howard","MO",1210.270425,0,0,0.949521323,0.48772846,0.747954743,0.349521323,0.284160139,0.111836379,"_2023"
"Rural","29091","Howell","MO",2314.4710225,0,0,0.950029582,0.672598189,0.690347244,0.432075729,0.318663815,0.102762481,"_2023"
"Rural","29093","Iron","MO",1421.8834175,0,0,0.770797837,0.396103415,0.392399437,0.146751611,0.276761242,0.103859545,"_2023"
"Rural","29095","Jackson","MO",875.734405,0,0,0.999879721,0.965840751,0.976184749,0.720591773,0.904738994,0.620639885,"_2023"
"Rural","29097","Jasper","MO",1439.68461,0,0,0.997219783,0.940371671,0.901814457,0.572797776,0.610989172,0.418203102,"_2023"
"Rural","29099","Jefferson","MO",1482.5549375,0,0,0.991474245,0.823232682,0.897193606,0.59062167,0.706714032,0.439715808,"_2023"
"Rural","29101","Johnson","MO",2064.6223325,0,0,0.999591858,0.83658997,0.866588439,0.42538646,0.589816846,0.301158104,"_2023"
"Rural","29103","Knox","MO",1326.4521725,0,0,0.897562138,0.523386008,0.775351386,0.560787739,0.240927499,0.112284603,"_2023"
"Rural","29105","Laclede","MO",1909.3622275,0,0,0.945937,0.724223534,0.555083577,0.279748442,0.256026921,0.067358085,"_2023"
"Rural","29107","Lafayette","MO",1609.1646025,0,0,1,0.946455456,0.966551024,0.616875041,0.771552006,0.483602802,"_2023"
"Rural","29109","Lawrence","MO",1503.6214375,0,0,0.999649737,0.880980736,0.892399299,0.660035026,0.44966725,0.235376532,"_2023"
"Rural","29111","Lewis","MO",1341.93605,0,0,0.95855573,0.608634223,0.773312402,0.486185243,0.326923077,0.086420722,"_2023"
"Rural","29113","Lincoln","MO",1651.402935,0,0,0.971106008,0.650720755,0.838308458,0.429965557,0.59325169,0.294489093,"_2023"
"Rural","29115","Linn","MO",1595.99804,0,0,0.993862196,0.826821542,0.422782471,0.078273495,0.255279831,0.039268743,"_2023"
"Rural","29117","Livingston","MO",1367.1105175,0,0,0.990137915,0.75868711,0.823021804,0.423992603,0.510748132,0.300254257,"_2023"
"Rural","29119","McDonald","MO",1323.0815325,0,0,0.96489133,0.659660855,0.556245522,0.161531725,0.36454104,0.100310485,"_2023"
"Rural","29121","Macon","MO",2094.43143,0,0,0.990897204,0.754928586,0.70363106,0.456246228,0.25950513,0.085948501,"_2023"
"Rural","29123","Madison","MO",1278.947215,0,0,0.827952561,0.419782573,0.480398616,0.160517213,0.303739087,0.093559545,"_2023"
"Rural","29125","Maries","MO",1356.1559375,0,0,0.894990291,0.453825243,0.439223301,0.113242718,0.202019417,0.04823301,"_2023"
"Rural","29127","Marion","MO",1138.3283275,0,0,0.965115203,0.631997779,0.805311372,0.557601555,0.535486259,0.251226057,"_2023"
"Rural","29129","Mercer","MO",1178.5653425,0,0,0.940030387,0.526409867,0.381535437,0.082759853,0.298060595,0.075878095,"_2023"
"Rural","29131","Miller","MO",1514.049355,0,0,0.949909559,0.677890636,0.795185752,0.412272158,0.436830388,0.221163211,"_2023"
"Rural","29133","Mississippi","MO",1116.10317,0,0,0.99584749,0.802000755,0.683654209,0.175066063,0.378067195,0.125235938,"_2023"
"Rural","29135","Moniteau","MO",1070.59953,0,0,0.986619441,0.656237702,0.8590122,0.44244392,0.429161747,0.201101928,"_2023"
"Rural","29137","Monroe","MO",1742.410215,0,0,0.983677911,0.60276871,0.861685407,0.541591101,0.427820094,0.179240721,"_2023"
"Rural","29139","Montgomery","MO",1403.7662275,0,0,0.983792301,0.780145569,0.861109027,0.514444361,0.530201846,0.330381931,"_2023"
"Rural","29141","Morgan","MO",1560.18499,0,0,0.926883608,0.632662706,0.741763435,0.39636781,0.405482042,0.197069943,"_2023"
"Rural","29143","New Madrid","MO",1797.183115,0,0,0.994900949,0.783964365,0.890458328,0.396377916,0.497596999,0.292755832,"_2023"
"Rural","29145","Newton","MO",1492.8775225,0,0,0.999717773,0.937768997,0.930360545,0.582939392,0.635574684,0.413250547,"_2023"
"Rural","29147","Nodaway","MO",2229.3623625,0,0,0.997826601,0.935837468,0.548452634,0.152941176,0.322891566,0.102622254,"_2023"
"Rural","29149","Oregon","MO",2005.4254675,0,0,0.794316928,0.385787069,0.416723567,0.197804507,0.227743054,0.078260413,"_2023"
"Rural","29151","Osage","MO",1576.0901975,0,0,0.938849161,0.561785738,0.674797835,0.291853238,0.3852837,0.172759473,"_2023"
"Rural","29153","Ozark","MO",1889.9810475,0,0,0.908042133,0.492002452,0.482305077,0.202976091,0.255475673,0.071671404,"_2023"
"Rural","29155","Pemiscot","MO",1311.9162875,0,0,0.998956242,0.761380971,0.775190686,0.326856684,0.425210759,0.208590927,"_2023"
"Rural","29157","Perry","MO",1249.9807775,0,0,0.960310104,0.692592905,0.784191455,0.395382152,0.58304542,0.310187916,"_2023"
"Rural","29159","Pettis","MO",1699.64522,0,0,0.988720873,0.737791274,0.875929598,0.543133366,0.501425384,0.280738721,"_2023"
"Rural","29161","Phelps","MO",1692.1666125,0,0,0.951509493,0.614939309,0.406100218,0.108870215,0.243635232,0.048490507,"_2023"
"Rural","29163","Pike","MO",1792.6538175,0,0,0.946706622,0.540983607,0.764792291,0.290381339,0.513954991,0.193137082,"_2023"
"Rural","29165","Platte","MO",910.1781325,0,0,0.999189909,0.866219188,0.913435945,0.547968985,0.730239556,0.426339544,"_2023"
"Rural","29167","Polk","MO",1592.838065,0,0,0.996362915,0.765639466,0.581470705,0.112881894,0.346382754,0.070956223,"_2023"
"Rural","29169","Pulaski","MO",1335.3001025,0,0,0.923956772,0.552891063,0.359943204,0.130393626,0.159501459,0.035655123,"_2023"
"Rural","29171","Putnam","MO",1353.943955,0,0,0.895052124,0.506846118,0.711451688,0.478528085,0.324646025,0.126653182,"_2023"
